date,best,worst
2016-02,0.005598554306197919,-0.022544630497577597
2016-03,0.05587143042503155,0.1680218322016299
2016-04,0.012703357648861125,0.10596689397483715
2016-05,0.011587108099047316,-0.04938741560210473
2016-06,0.004553163808086541,-0.013914755488513024
2016-07,0.05890704014163927,0.0856960348400753
2016-08,0.007206755081840626,0.06258503039425704
2016-09,0.01061343961537204,0.03781446241599042
2016-10,-0.020800536606839146,-0.16247205944091545
2016-11,0.11483260956127195,0.054789455169811846
2016-12,0.05260693945921956,-0.04561035877966787
2017-01,-0.001105878418311476,0.0924794397992082
2017-02,0.02140695051097084,0.013321702852845198
2017-03,0.00768215392774437,-0.012067046507145273
2017-04,0.01672349945642053,-0.08302361265756188
2017-05,-0.021127494384927545,-0.09241118171252309
2017-06,0.04091630989336407,0.1098633937863633
2017-07,0.004348740865025316,-0.04022689936682581
2017-08,-0.023708991890307504,-0.034117246385430906
2017-09,0.054861872312903855,0.1374072299757972
2017-10,0.021434516620356576,-0.024315395879093548
2017-11,0.02583330337365622,0.015034628394641914
2017-12,0.0071541758372040964,0.025827398180990717
2018-01,0.029627403930644496,0.0767580389988143
2018-02,-0.04290214985405326,-0.06072329324757446
2018-03,0.02467000125157937,-0.0032508960686391175
2018-04,-0.0015803816591505899,-0.00026807268615811156
2018-05,0.04259803348923344,0.053716536730062214
2018-06,0.003713634593867773,-0.034754779357463114
2018-07,0.012444135910482141,-0.056276153603103
2018-08,0.029620151235867517,-0.012391171367926288
2018-09,-0.03183968111217535,-0.017244239613646628
2018-10,-0.06967563982616408,-0.1342782112630084
2018-11,-0.014656752398877872,-0.03848958815942751
2018-12,-0.10577007762272839,-0.23326577801155504
2019-01,0.08962360755976985,0.28103112798184154
2019-02,0.05218995124567297,0.061643339009315234
2019-03,-0.03211042912706033,0.04973914149333724
2019-04,0.03837603191903324,-0.013508162468206132
2019-05,-0.0842717550593079,-0.12405737498120287
2019-06,0.07325871470064155,0.00627886063302867
2019-07,0.005199808059987843,-0.06105862633325158
2019-08,-0.058275251703162195,-0.03693953882670029
2019-09,0.04545420233087495,0.02434882672154345
2019-10,0.01890641000412869,-0.026495199541677717
2019-11,0.029468225065502316,0.05442617315231474
2019-12,0.01697471950610633,0.0932003153153346
2020-01,-0.039598423745192096,0.03138467520824634
2020-02,-0.10965462441032284,-0.017855633108119932
2020-03,-0.25330994901480147,-0.23737132183799983
2020-04,0.1338829139064182,0.3779157460958231
2020-05,0.04800237890085554,0.11630930856976192
2020-06,0.03292503123375354,0.21574457789072768
2020-07,0.039512503791193004,0.05938758452888579
2020-08,0.0662024860573001,0.009524005890125413
2020-09,-0.015260902226727905,-0.07030207380885256
2020-10,0.0297211435547797,-0.029315698423888526
2020-11,0.14040498598595147,0.4124465237255208
2020-12,0.06113064231467433,0.12922987454163376
2021-01,0.0595757050791144,0.3393047743127681
2021-02,0.09555354474126941,0.13606298352591692
2021-03,0.0751705004306859,-0.008013535564750773
2021-04,0.03979725619632517,0.039000431667082024
2021-05,0.057823065550473965,-0.011345194967580014
2021-06,0.007023056633770478,0.09289678853296207
2021-07,-0.006936311360332182,-0.12013528175186364
2021-08,0.029384161730341116,0.01469853216724005
2021-09,-0.009141723214997906,-0.0469029882038012
2021-10,0.05000464435215688,-0.027432495726970946
2021-11,-0.020127703490143166,-0.12529598061461
2021-12,0.050274097268411394,-0.06597909710602834
2022-01,-0.04490057550086929,-0.11677633784827775
2022-02,0.006614461827703054,0.0012803678435739185
2022-03,0.0055670174125407425,0.0702516507380642
